place_id,best_source,best_name,best_phone,best_website,best_address,best_category,name_source,phone_source,website_source,address_source,categories_source
08f2af634e769b080308c0dc69fae58f,meta,Cracker Barrel Old Country Store,"[""+17573401928""]","[""https://www.crackerbarrel.com/Locations/States/va/virginia-beach/677/""]","[{""freeform"": ""757 Lynnhaven Pkwy"", ""locality"": ""Virginia Beach"", ""postcode"": ""23452"", ""region"": ""VA"", ""country"": ""US""}]","{""primary"": ""american_restaurant"", ""alternate"": [""breakfast_and_brunch_restaurant"", ""restaurant""]}",meta,meta,meta,meta,meta
08f2b0078bb7695303dc9d801abe3d1e,meta,Pizza Delight Dieppe,"[""+15068309233""]","[""https://www.pizzadelight.com/""]","[{""freeform"": ""5070 Principale-Est Ave"", ""locality"": ""Dieppe"", ""postcode"": ""E1A 9P7"", ""region"": ""NB"", ""country"": ""CA""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""diner""]}",meta,meta,meta,meta,meta
08f2b012c990541103acb6bd371d670d,meta,Yuille Auto Works,"[""+19024635508""]","[""http://www.yuilleautoworks.ca/""]","[{""freeform"": ""311 Prince Albert Rd"", ""locality"": ""Halifax"", ""postcode"": ""B2Y 1N3"", ""region"": ""NS"", ""country"": ""CA""}]","{""primary"": ""automotive_repair"", ""alternate"": [""professional_services"", ""automotive""]}",meta,meta,meta,meta,meta
08f2b012cc75b39b03fce7c942009cfc,meta,Carter's,"[""+19024681826""]","[""https://www.cartersoshkosh.ca/en_CA/find-a-store""]","[{""freeform"": ""81 Hector Gate"", ""locality"": ""Halifax"", ""postcode"": ""B3B 0B8"", ""region"": ""NS"", ""country"": ""CA""}]","{""primary"": ""children's_clothing_store"", ""alternate"": [""clothing_store""]}",microsoft,meta,meta,meta,meta
08f2b03aedc8bc290302e14c4855106d,meta,Glass Chek and Hardware,"[""+19026796664""]","[""http://glasschek.ca/""]","[{""freeform"": ""12 Roscoe Dr"", ""locality"": ""Kentville"", ""postcode"": ""B4N 3V7"", ""region"": ""NS"", ""country"": ""CA""}]","{""primary"": ""auto_glass_service"", ""alternate"": [""windows_installation"", ""automotive""]}",meta,meta,meta,meta,meta
08f2b1a2e66f516303b15b2c89fd7eb5,meta,Golden Nozzle Car Wash,"[""+12074669033""]","[""http://www.goldennozzlecarwash.com/""]","[{""freeform"": ""160 New County Rd"", ""locality"": ""Thomaston"", ""postcode"": ""04861-3118"", ""region"": ""ME"", ""country"": ""US""}]","{""primary"": ""car_wash"", ""alternate"": [""auto_detailing"", ""professional_services""]}",meta,meta,meta,meta,meta
08f2b1a71245004b03fb190dd84b30f8,microsoft,Vassalboro Car Care,"[""2078725499""]","[""https://locations.autovalue.com/me/vassalboro/2608348""]","[{""freeform"": ""719 Main St"", ""locality"": ""Vassalboro"", ""postcode"": ""04989"", ""region"": ""ME"", ""country"": ""US""}]","{""primary"": ""auto_body_shop"", ""alternate"": [""automotive""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2b812f5c1468c039fede714dbcf8b,meta,Cornwall Storage Box,"[""+16136627288""]","[""https://cornwallstoragebox.com/""]","[{""freeform"": ""127 Augustus St"", ""locality"": ""Cornwall"", ""postcode"": ""K6J 3V9"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""self_storage_facility"", ""alternate"": [""storage_facility""]}",meta,meta,meta,meta,meta
08f2b8948382984b0357aa768f759221,meta,Stewart's Shops,"[""+15182843345""]","[""https://locations.stewartsshops.com/ll/US/NY/Sharon-Springs/526-US~20""]","[{""freeform"": ""526 Highway Route 20"", ""locality"": ""Sharon Springs"", ""postcode"": ""13459-2023"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""convenience_store"", ""alternate"": [""gas_station"", ""ice_cream_shop""]}",microsoft,meta,meta,meta,meta
08f2b8bd66166a62039f163a2b457cf0,meta,lindsays auto sales,"[""+13154048955""]",,"[{""freeform"": ""1003 Erie St"", ""locality"": ""Utica"", ""postcode"": ""13502-3309"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""used_car_dealer"", ""alternate"": [""car_dealer"", ""automotive_repair""]}",microsoft,meta,microsoft,meta,meta
08f2b8c822168ad10329f177952bbbf4,microsoft,Poirier's True Value,"[""5188466667""]","[""http://ww3.truevalue.com/poirierchazy/Home.aspx""]","[{""freeform"": ""9592 State Route 9"", ""locality"": ""Chazy"", ""postcode"": ""12921"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""retail""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2b8d419708d1c03dc65d72f11cf45,meta,Jimbos Club at the Point,"[""+15184944460""]","[""http://www.jimbosclub.com/""]","[{""freeform"": ""7201 State Route 8"", ""locality"": ""Brant Lake"", ""postcode"": ""12815-2255"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""event_planning"", ""alternate"": [""american_restaurant""]}",microsoft,meta,meta,meta,meta
08f2b983417951b10336b4afa2d10c16,meta,H&R Block Canada,"[""+19058855771""]","[""https://www.hrblock.ca/stores/unit-a-105-peter-st/""]","[{""freeform"": ""105 Peter St"", ""locality"": ""Port Hope"", ""postcode"": ""L1A 1C5"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""trusts"", ""alternate"": [""financial_service"", ""accountant""]}",meta,meta,meta,meta,meta
08f2b9864918641603e350d0663441fa,meta,Sky Zone Whitby,"[""+12892756502""]","[""https://www.skyzone.com/ca-whitby""]","[{""freeform"": ""240 S Blair St"", ""locality"": ""Whitby"", ""postcode"": ""L1N 0G3"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""sports_and_recreation_venue"", ""alternate"": [""amusement_park""]}",meta,meta,meta,meta,meta
08f2b9920635d84a03e9fe2ad85dd221,meta,Bowlers World,"[""+15854243720""]","[""http://www.12xtech.com/""]","[{""freeform"": ""1000 Hylan Dr"", ""locality"": ""Henrietta"", ""postcode"": ""14623-4218"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""sporting_goods"", ""alternate"": [""park"", ""archery_shop""]}",microsoft,meta,meta,meta,meta
08f2b993019165420338c973fb83c826,meta,South Beach Tanning Company,"[""+15856708267""]","[""https://southbeachtanningcompany.com/webster/""]","[{""freeform"": ""2186 Empire Blvd"", ""locality"": ""Webster"", ""postcode"": ""14580-2000"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""tanning_salon"", ""alternate"": [""beauty_salon""]}",meta,meta,meta,meta,meta
08f2b99319ba884303b7c209761f4881,meta,China Garden Kitchen,"[""+15854820870""]","[""http://www.chinagardenva.com/""]","[{""freeform"": ""268 Winton Rd N"", ""locality"": ""Rochester"", ""postcode"": ""14610-1238"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""chinese_restaurant"", ""alternate"": [""restaurant"", ""asian_restaurant""]}",meta,meta,meta,meta,meta
08f2b996b5294c400380ad26d3d237e5,microsoft,UMMC Womens Care Center,"[""5857982865""]","[""https://www.rochesterregional.org/locations/medina/womens-care-center-medina""]","[{""freeform"": ""11225 Maple Ridge Rd"", ""locality"": ""Medina"", ""postcode"": ""14103"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""obstetrician_and_gynecologist"", ""alternate"": [""doctor"", ""women's_health_clinic""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2b9aa6cd83dac03aaf49b2b35ae57,meta,Michael O'Leary,"[""+19058983320""]","[""http://www.michaelolearycga.com""]","[{""freeform"": ""16610 Bayview Ave"", ""locality"": ""Newmarket"", ""postcode"": ""L3X 1X3"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""accountant"", ""alternate"": [""financial_service"", ""trusts""]}",microsoft,meta,meta,meta,meta
08f2b9b300ac3b5003982a60b3545314,meta,American Legion NY Post 381,"[""+17162820749""]","[""http://www.americanlegionniagarafallspost381.org/""]","[{""freeform"": ""923 Niagara Ave"", ""locality"": ""Niagara Falls"", ""postcode"": ""14305-2621"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""community_services_non_profits"", ""alternate"": [""pub""]}",microsoft,meta,meta,meta,meta
08f2b9b31c09b0a303141b8c38ce6e33,meta,Canadas Best Value Inn Niagara Falls,"[""2892962844""]","[""https://www.redlion.com/cbvi-niagara-falls""]","[{""freeform"": ""7034 Lundy's Ln"", ""locality"": ""Niagara Falls"", ""postcode"": ""L2G 1V9"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""resort"", ""alternate"": [""hotel"", ""inn""]}",meta,meta,meta,meta,meta
08f2b9b3602e1965038ebaed6005c3c2,meta,Matthew Kandefer Plumbing & Heating,"[""+17168938376""]","[""http://www.mattkandeferplumbing.com/""]","[{""freeform"": ""79 Fillmore Ave"", ""locality"": ""Tonawanda"", ""postcode"": ""14150-2335"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""plumbing"", ""alternate"": [""hvac_services"", ""septic_services""]}",meta,meta,meta,meta,meta
08f2b9b36479862e0351baadfa912c6b,meta,Franco's Pizza,"[""+17166928181""]","[""http://francospizza.com/""]","[{""freeform"": ""817 Payne Ave"", ""locality"": ""North Tonawanda"", ""postcode"": ""14120-6733"", ""region"": ""NY"", ""country"": ""US""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""restaurant"", ""american_restaurant""]}",microsoft,meta,meta,meta,meta
08f2b9bc02d4692d03ad27a5dff5f47f,meta,Comairco,"[""+14166679510""]","[""http://www.comairco.com""]","[{""freeform"": ""110 Norfinch Dr"", ""locality"": ""Toronto"", ""postcode"": ""M3N 1X1"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""professional_services"", ""alternate"": [""wholesale_store"", ""commercial_industrial""]}",microsoft,meta,meta,meta,meta
08f2b9bc2ad9c8a503865f53d38bd727,meta,Digital Marketing Reputation Agency,"[""+16478479141""]","[""https://shor.by/manifestationempower""]","[{""freeform"": ""477 Wilson Heights Blvd"", ""locality"": ""Toronto"", ""postcode"": ""M3H 2V4"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""marketing_agency"", ""alternate"": [""advertising_agency"", ""social_media_agency""]}",meta,meta,meta,meta,meta
08f2b9bc466424e403ff1e1ca190b31f,microsoft,Toronto MatchMaker | MatchMaking Services | Mutual Match,"[""4168886365""]","[""https://www.mutualmatch.ca/""]","[{""freeform"": ""401 Queens Quay Suite 605"", ""locality"": ""Toronto"", ""postcode"": ""M5V 2Y2"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""matchmaker""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2b9bc54d8439903ae93a7071ef1ca,meta,241 Pizza,"[""+14162410241""]","[""https://locations.241pizza.com/ll/CA/Ontario/Toronto/1383-Davenport""]","[{""freeform"": ""1383 Davenport Rd"", ""locality"": ""Toronto"", ""postcode"": ""M6H 2H6"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""food_delivery_service"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f2b9bc7517404003d5dc9fe0857b67,meta,Mega City Drains Plumbing & Heating,"[""+14164664812""]","[""http://www.megacityplumbing.net""]","[{""freeform"": ""16 Cosburn Ave"", ""locality"": ""Toronto"", ""postcode"": ""M4K 2E7"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""plumbing""}",microsoft,meta,meta,meta,meta
08f2b9bcddc31a5b03b07fdaf239420a,microsoft,CIBC Branch with ATM,"[""9052702353""]","[""https://locations.cibc.com/on/mississauga/02722?utm_source=bing&utm_medium=distrib&utm_campaign=bing-distrib""]","[{""freeform"": ""5 Dundas Street East"", ""locality"": ""Mississauga"", ""postcode"": ""L5A1V9"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""bank_credit_union""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2b9bd1dd0cc0c0315d662bff28bda,meta,Virtual Sting,"[""9052375153""]","[""https://www.virtualsting.com/""]","[{""freeform"": ""9737 Yonge St. #204"", ""locality"": ""Richmond Hill"", ""postcode"": ""L4C 8S7"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""fair"", ""alternate"": [""amusement_park"", ""arcade""]}",microsoft,meta,meta,meta,meta
08f2b9d752c54da5033d44afbbf11093,meta,Infinite Martial Arts & Fitness,"[""+16139697653""]","[""http://infinite-mma.com/""]","[{""freeform"": ""315 Bell Blvd"", ""locality"": ""Belleville"", ""postcode"": ""K8P 5H3"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""martial_arts_club"", ""alternate"": [""active_life"", ""gym""]}",meta,meta,meta,meta,meta
08f2b9da094a66c6032deedf522acb43,microsoft,Kingston Community Credit Union (KCCU),"[""6135316056""]","[""https://www.kccu.ca/""]","[{""freeform"": ""1201 Division St"", ""locality"": ""Kingston"", ""postcode"": ""K7K6X4"", ""region"": ""ON"", ""country"": ""CA""}]","{""primary"": ""credit_union"", ""alternate"": [""bank_credit_union""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2ba86ae7436460305560e1acd61d2,meta,Sports Experts Magog,"[""+18198431331""]","[""https://www.sportsexperts.ca/""]","[{""freeform"": ""346 Rue Principale O"", ""locality"": ""Magog"", ""postcode"": ""J1X 2A9"", ""region"": ""QC"", ""country"": ""CA""}]","{""primary"": ""sporting_goods"", ""alternate"": [""retail"", ""outdoor_gear""]}",microsoft,meta,meta,meta,meta
08f2baa445ccd942033439b0e4c9936f,meta,Cuir Mont-Royal,"[""+15145270238""]","[""http://www.cuirmontroyal.com/""]","[{""freeform"": ""1126 Avenue du Mont-Royal E"", ""locality"": ""Montr\u00e9al"", ""postcode"": ""H2J 1X8"", ""region"": ""QC"", ""country"": ""CA""}]","{""primary"": ""clothing_store"", ""alternate"": [""retail"", ""boutique""]}",microsoft,meta,meta,meta,meta
08f2baa449036a0a03401274610ccf4b,meta,Pharmaprix,"[""+15147698566""]","[""http://www1.pharmaprix.ca/fr/Home.aspx?lang=fr""]","[{""freeform"": ""5987 Rue de Verdun"", ""locality"": ""Montr\u00e9al"", ""postcode"": ""H4H 1M6"", ""region"": ""QC"", ""country"": ""CA""}]","{""primary"": ""pharmacy"", ""alternate"": [""cosmetic_and_beauty_supplies""]}",microsoft,meta,meta,meta,meta
08f2baa4a38803b4030fff24e83b9e53,meta,Industria Pizzeria,"[""+14504204242""]","[""https://industriapizzeria.com/?rid=4840""]","[{""freeform"": ""1323 Boulevard Mich\u00e8le-Bohec"", ""locality"": ""Blainville"", ""postcode"": ""J7C 0P8"", ""region"": ""QC"", ""country"": ""CA""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""italian_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f2bac56ac36a63033821729e93f73e,meta,Restaurant Normandin St-Anselme,"[""+14188859601""]","[""http://www.restaurantnormandin.com/fr/restaurants/quebec/11-quebec/""]","[{""freeform"": ""679 Route B\u00e9gin"", ""locality"": ""St-Anselme"", ""postcode"": ""G0R 2N0"", ""region"": ""QC"", ""country"": ""CA""}]","{""primary"": ""restaurant"", ""alternate"": [""pizza_restaurant"", ""gastropub""]}",meta,meta,meta,meta,meta
08f2c105989812300338cadcd42c35ca,microsoft,istanbul kıds hewler erbil,,,"[{""country"": ""IQ""}]","{""primary"": ""children's_clothing_store""}",microsoft,microsoft,microsoft,microsoft,meta
08f2c22cd2b09d2c03830794325f0921,microsoft,Charlie Chaplin Coffee,,,"[{""freeform"": ""Terminal Dada\u015f Caddesi 1"", ""locality"": ""Yakutiye"", ""postcode"": ""25050"", ""country"": ""TR""}]","{""primary"": ""cafe"", ""alternate"": [""coffee_shop"", ""tea_room""]}",microsoft,microsoft,microsoft,meta,meta
08f2d03c6dd16d6303924a43a7507eb1,microsoft,Özel Özlem Özel Eğitim Ve Rehabilitasyon Merkezi,"[""+103626471291""]",,"[{""country"": ""TR""}]","{""primary"": ""school"", ""alternate"": [""college_university"", ""education""]}",microsoft,meta,microsoft,microsoft,meta
08f2d1032418c25803ba88528702a04c,meta,Uluer Genç Yaşam Merkezi,"[""+105469312255""]","[""http://www.uluerapart.com/""]","[{""country"": ""TR""}]","{""primary"": ""accommodation"", ""alternate"": [""landmark_and_historical_building""]}",microsoft,meta,meta,microsoft,meta
08f2e1a694d262c003bb7b0266c82320,meta,コインランドリーはなこ,"[""+81166348244""]",,"[{""freeform"": ""\u5317\u6d77\u9053\u65ed\u5ddd\u5e02\u8c4a\u5ca1\uff15\u6761\uff17\u4e01\u76ee\uff11\u2212\uff15\uff15"", ""locality"": ""\u65ed\u5ddd\u5e02"", ""postcode"": ""078-8235"", ""country"": ""JP""}]","{""primary"": ""laundromat"", ""alternate"": [""home_cleaning"", ""cafe""]}",microsoft,meta,microsoft,meta,meta
08f2e1b09352eb62034ea96997adb92d,meta,ガスト 札幌手稲店,"[""+81116882766""]","[""https://store-info.skylark.co.jp/skylark/map/017739""]","[{""freeform"": ""\u5317\u6d77\u9053\u672d\u5e4c\u5e02\u624b\u7a32\u533a\u524d\u7530\uff14\u6761\uff11\uff11\u4e01\u76ee\uff11\u2212\uff13\uff11"", ""locality"": ""\u672d\u5e4c\u5e02\u624b\u7a32\u533a"", ""postcode"": ""006-0814"", ""country"": ""JP""}]","{""primary"": ""japanese_restaurant""}",microsoft,meta,meta,meta,meta
08f2e1b56394ed8203a480a483283ee5,meta,すき家,"[""+81120498007""]","[""http://www.sukiya.jp/""]","[{""freeform"": ""\u5317\u6d77\u9053\u672d\u5e4c\u5e02\u767d\u77f3\u533a\u5317\u90f7\uff13\u6761\uff18\u4e01\u76ee\uff11\u2212\uff11"", ""locality"": ""\u672d\u5e4c\u5e02\u767d\u77f3\u533a"", ""postcode"": ""003-0833"", ""country"": ""JP""}]","{""primary"": ""japanese_restaurant"", ""alternate"": [""restaurant"", ""diner""]}",microsoft,meta,meta,meta,meta
08f2e1b56b8c590103028a77f567edd4,meta,大通公園メンタルクリニック,"[""+81112332525""]","[""http://hotto-station.com/""]","[{""freeform"": ""\u4e2d\u592e\u533a\u5927\u901a\u897f5\u4e01\u76ee"", ""postcode"": ""060-0042"", ""country"": ""JP""}]","{""primary"": ""hospital"", ""alternate"": [""counseling_and_mental_health"", ""health_and_medical""]}",microsoft,meta,meta,meta,meta
08f2e1b56b94512d03f5193dc7c7a7a0,meta,金しゃぶ札幌すすきの店,"[""+81115200017""]","[""https://andmowa386.owst.jp/""]","[{""freeform"": ""\u4e2d\u592e\u533a\u53575\u6761\u897f5\u4e01\u76ee13-1"", ""postcode"": ""064-0805"", ""country"": ""JP""}]","{""primary"": ""sushi_restaurant"", ""alternate"": [""japanese_restaurant"", ""diner""]}",microsoft,meta,meta,meta,meta
08f2e1b56bc730c0037fa9ddb6dceb03,meta,船員保険北海道健康管理センター,"[""+81112181655""]","[""http://www.sempos.or.jp/kk/hokkaido/""]","[{""freeform"": ""\u4e2d\u592e\u533a\u53172\u6761\u897f1\u4e01\u76ee1"", ""postcode"": ""060-0002"", ""country"": ""JP""}]","{""primary"": ""hospital"", ""alternate"": [""health_and_medical"", ""internal_medicine""]}",microsoft,meta,meta,meta,meta
08f2e1bb53003ceb0382c5dc1162d7a5,meta,ビジネスホテル・キャッスル,"[""+81142230286""]","[""http://0286.biz/""]","[{""freeform"": ""\u5c71\u4e0b\u753a147"", ""postcode"": ""052-0032"", ""country"": ""JP""}]","{""primary"": ""hotel"", ""alternate"": [""lodge"", ""travel""]}",microsoft,meta,meta,meta,meta
08f2e1bb53cd504403234c70bf5394f2,meta,ヤマト運輸 YamatoTransport,"[""+81570200000""]","[""http://www.e-map.ne.jp/p/yamato01/shop_dtl.htm?p_f1=1&kid=003120&utm_source=Yext&utm_medium=Yext&utm_campaign=Listings""]","[{""freeform"": ""\u672b\u6c38\u753a9-14"", ""locality"": ""Date-shi"", ""postcode"": ""052-0021"", ""region"": ""01"", ""country"": ""JP""}]","{""primary"": ""freight_and_cargo_service""}",microsoft,meta,meta,meta,meta
08f2e2952015454003e72b72f40a13db,meta,ローソン,"[""+81246360151""]","[""http://lawson.jp/en/""]","[{""freeform"": ""\u798f\u5cf6\u770c\u3044\u308f\u304d\u5e02\u597d\u9593\u753a\u4e0b\u597d\u9593\u4e00\u753a\u576a\uff11\uff12\uff13\u2212\uff11"", ""locality"": ""\u3044\u308f\u304d\u5e02"", ""country"": ""JP""}]","{""primary"": ""convenience_store"", ""alternate"": [""retail"", ""bar""]}",microsoft,meta,meta,meta,meta
08f2e29c8c36620003aa01f0f85c372b,meta,かっぱ寿司 いわき鹿島店,"[""+81246760676""]","[""http://www.kappa-create.co.jp""]","[{""freeform"": ""\u798f\u5cf6\u770c\u3044\u308f\u304d\u5e02\u9e7f\u5cf6\u753a\u4e45\u4fdd\uff12\u4e01\u76ee\uff11\u2212\uff13"", ""locality"": ""\u3044\u308f\u304d\u5e02"", ""postcode"": ""971-8144"", ""country"": ""JP""}]","{""primary"": ""sushi_restaurant"", ""alternate"": [""japanese_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f2e2b4425b4319038bddb1c30b7b38,meta,なかすっ娘一番町店,"[""+81227165705""]","[""http://www.aix-group.co.jp/food""]","[{""freeform"": ""\u9752\u8449\u533a\u4e00\u756a\u753a4\u4e01\u76ee3-28"", ""postcode"": ""980-0811"", ""country"": ""JP""}]","{""primary"": ""japanese_restaurant"", ""alternate"": [""bar"", ""park""]}",microsoft,meta,meta,meta,meta
08f2e2b64130c448034229ed167cb076,meta,花とお茶 ときいろ,"[""+818054511627""]",,"[{""freeform"": ""\u5c71\u5f62\u770c\u5c71\u5f62\u5e02\u4e03\u65e5\u753a\uff12\u4e01\u76ee\uff14\u2212\uff18"", ""locality"": ""\u5c71\u5f62\u5e02"", ""postcode"": ""990-0042"", ""country"": ""JP""}]","{""primary"": ""cafe"", ""alternate"": [""tea_room""]}",microsoft,meta,microsoft,meta,meta
08f2e60113b58a10030d10e67f7b9ea2,meta,カレット,"[""+81569421487""]","[""http://www.carette.co.jp/""]","[{""freeform"": ""\u611b\u77e5\u770c\u5e38\u6ed1\u5e02\u77e2\u7530\u57a3\u51fa\u53e3\uff14\uff16\u2212\uff11"", ""locality"": ""\u5e38\u6ed1\u5e02"", ""country"": ""JP""}]","{""primary"": ""bakery"", ""alternate"": [""desserts"", ""cafe""]}",microsoft,meta,meta,meta,meta
08f2e6024254da0a037707df1ac64edf,meta,ライトオン滋賀水口店,"[""+81748630686""]","[""https://stores.right-on.co.jp/0182""]","[{""freeform"": ""\u6c34\u53e3\u753a\u6cc9686"", ""postcode"": ""528-0056"", ""country"": ""JP""}]","{""primary"": ""clothing_store"", ""alternate"": [""women's_clothing_store""]}",microsoft,meta,meta,meta,meta
08f2e6045d4cad5803116b100d18a53d,meta,とり屋鈴木,"[""+81586858658""]","[""http://www.yakitorisuzuki.com/""]","[{""freeform"": ""\u611b\u77e5\u770c\u4e00\u5bae\u5e02\u958b\u660e\u65b0\u7530\u90f7\uff13\uff12\u2212\uff14"", ""locality"": ""\u4e00\u5bae\u5e02"", ""country"": ""JP""}]","{""primary"": ""chicken_restaurant"", ""alternate"": [""sushi_restaurant"", ""japanese_restaurant""]}",microsoft,meta,meta,meta,meta
08f2e6047266cd4003f8c1fe11a7b562,meta,ローソン,"[""+81586778488""]","[""http://lawson.jp/en/""]","[{""freeform"": ""\u611b\u77e5\u770c\u4e00\u5bae\u5e02\u5343\u79cb\u753a\u4f50\u91ce\u5de5\u9ad8\u524d\uff14\uff10"", ""locality"": ""\u4e00\u5bae\u5e02"", ""country"": ""JP""}]","{""primary"": ""convenience_store"", ""alternate"": [""shopping"", ""retail""]}",microsoft,meta,meta,meta,meta
08f2e60540ad52740344132b1f92af84,meta,スナック　ほしや,"[""+817083800448""]","[""https://www.instagram.com/snackhoshiya/?hl=ja""]","[{""freeform"": ""\u4e2d\u533a\u68044-12-20 \u6804\u30b9\u30c8\u30fc\u30f3\u30d3\u30eb6B"", ""locality"": ""Nagoya-shi"", ""postcode"": ""4600008"", ""region"": ""23"", ""country"": ""JP""}]","{""primary"": ""sake_bar"", ""alternate"": [""restaurant""]}",microsoft,meta,meta,meta,meta
08f2e6054e8001800371b39d2b43ecfb,meta,わらやき屋名古屋,"[""+815034637241""]","[""https://www.dd-holdings.jp/shops/warayakiya/nagoya""]","[{""freeform"": ""\u611b\u77e5\u770c\u540d\u53e4\u5c4b\u5e02\u4e2d\u6751\u533a\u540d\u99c5\uff11\u4e01\u76ee\uff11\u2212\uff11"", ""locality"": ""\u540d\u53e4\u5c4b\u5e02\u4e2d\u6751\u533a"", ""postcode"": ""450-6301"", ""country"": ""JP""}]","{""primary"": ""bar"", ""alternate"": [""japanese_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f2e60cc098c1520336932fe4f352e5,meta,からみそラーメン ふくろう 刈谷店,"[""+81566367070""]",,"[{""freeform"": ""\u611b\u77e5\u770c\u5208\u8c37\u5e02\u4e95\u30b1\u8c37\u753a\u524d\u7530\uff12\uff16\u2212\uff12"", ""locality"": ""\u5208\u8c37\u5e02"", ""postcode"": ""448-0001"", ""country"": ""JP""}]","{""primary"": ""japanese_restaurant""}",microsoft,meta,microsoft,meta,meta
08f2e60d7002352503c3cb71357edbdb,microsoft,ゲオクラスポ蒲郡店,"[""0533663108""]","[""http://geo-online.co.jp/store/03313/""]","[{""freeform"": ""\u9e7f\u5cf6\u753a\u6d45\u4e95\u65b0\u75301-26, \u30af\u30e9\u30b9\u30dd\u84b2\u90e1 2F"", ""locality"": ""\u84b2\u90e1\u5e02"", ""postcode"": """", ""region"": ""\u611b\u77e5\u770c"", ""country"": ""JP""}]","{""primary"": ""video_and_video_game_rentals"", ""alternate"": [""books_mags_music_and_video"", ""rental_services"", ""real_estate_service"", ""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f2e6101aa2c700036fe621dd9e932c,meta,牛角　萱島店,"[""+81728018129""]","[""http://www.gyukaku.ne.jp/index1.html""]","[{""freeform"": ""\u5927\u962a\u5e9c\u5bdd\u5c4b\u5ddd\u5e02\u4e0b\u795e\u7530\u753a\uff11\uff16\u2212\uff11\uff15"", ""locality"": ""\u5bdd\u5c4b\u5ddd\u5e02"", ""postcode"": ""572-0054"", ""country"": ""JP""}]","{""primary"": ""barbecue_restaurant"", ""alternate"": [""japanese_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f2e6104152b2d4036ff2ede18ca76b,meta,やぐら寿し 本店,"[""+81665554147""]",,"[{""freeform"": ""\u5927\u962a\u5e9c\u5927\u962a\u5e02\u5927\u6b63\u533a\u5e73\u5c3e\uff14\u4e01\u76ee\uff12\uff11\u2212\uff11\uff18"", ""locality"": ""\u5927\u962a\u5e02\u5927\u6b63\u533a"", ""postcode"": ""551-0012"", ""country"": ""JP""}]","{""primary"": ""sushi_restaurant"", ""alternate"": [""diner""]}",microsoft,meta,microsoft,meta,meta
08f2e61042d24ada03990ad8a9070a17,meta,百十,"[""+81666442937""]","[""http://r.gnavi.co.jp/k195095/""]","[{""freeform"": ""\u6d6a\u901f\u533a\u96e3\u6ce2\u4e2d2\u4e01\u76ee10-25"", ""postcode"": ""556-0011"", ""country"": ""JP""}]","{""primary"": ""restaurant"", ""alternate"": [""eat_and_drink"", ""barbecue_restaurant""]}",microsoft,meta,meta,meta,meta
